"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
0.0076315063128708,-2.01578026231677,0.067,0.142,1,"Pfkp","Neutrophils","Not Significant"
0.00767164199701762,0.276146456980148,0.72,0.649,1,"Gpi1","Neutrophils","Not Significant"
0.00782570063221943,-0.407741766833781,0.494,0.619,1,"Kras","Neutrophils","Not Significant"
0.00805001536733289,0.35436540264662,0.671,0.613,1,"Arrb2","Neutrophils","Not Significant"
0.00825035715136224,-0.360250641092868,0.348,0.484,1,"Klf7","Neutrophils","Not Significant"
0.00828609359874147,-0.694888741892462,0.134,0.233,1,"Spata13","Neutrophils","Not Significant"
0.00851233450641402,0.945890537648744,0.244,0.165,1,"Yeats4","Neutrophils","Not Significant"
0.00866915649826744,-0.258198853306992,0.933,0.953,1,"Iqgap1","Neutrophils","Not Significant"
0.00876063259754089,0.535501156387528,0.427,0.319,1,"Evi2a","Neutrophils","Not Significant"
0.0088033093837029,-0.550890706673254,0.268,0.389,1,"Il10rb","Neutrophils","Not Significant"
0.00887896314137198,0.378686343173533,0.598,0.507,1,"Aldh2","Neutrophils","Not Significant"
0.00894953208687071,0.719644670546446,0.415,0.326,1,"Atp5c1","Neutrophils","Not Significant"
0.00900403666989406,0.493126314774029,0.341,0.237,1,"Krit1","Neutrophils","Not Significant"
0.00903153652480461,-0.918176954563782,0.116,0.207,1,"Abcg1","Neutrophils","Not Significant"
0.00910982293716647,0.678279543968152,0.384,0.285,1,"Ctse","Neutrophils","Not Significant"
0.00925431468492506,-0.346323063399684,0.561,0.67,1,"Calm2","Neutrophils","Not Significant"
0.00927407379747663,-1.2751388022286,0.146,0.231,1,"Fbxo38","Neutrophils","Not Significant"
0.00953776184713501,1.54159443090834,0.104,0.049,1,"Zfp280d","Neutrophils","Not Significant"
0.0096608233329187,-1.20439615827096,0.037,0.102,1,"Serinc5","Neutrophils","Not Significant"
0.00993033224072014,-0.61681025019324,0.238,0.343,1,"Aftph","Neutrophils","Not Significant"
0.0100563134988627,0.58625837229677,0.488,0.402,1,"Far1","Neutrophils","Not Significant"
0.0101180885432011,-0.461672114487419,0.28,0.395,1,"Arhgap24","Neutrophils","Not Significant"
0.0101601695069679,-1.49446949327406,0.079,0.156,1,"Brap","Neutrophils","Not Significant"
0.0101919856837405,-0.425659766131801,0.646,0.742,1,"Ddx6","Neutrophils","Not Significant"
0.0103703267992312,-0.399579322978954,0.543,0.657,1,"Map3k5","Neutrophils","Not Significant"
0.0104479932974421,-0.488082298621569,0.36,0.471,1,"Taok1","Neutrophils","Not Significant"
0.0104799795988858,-1.68379864517403,0.037,0.101,1,"Arhgap23","Neutrophils","Not Significant"
0.010482467734748,-0.939797859591569,0.134,0.224,1,"Hmox1","Neutrophils","Not Significant"
0.0105829092003882,-0.939420009757634,0.201,0.296,1,"Mob4","Neutrophils","Not Significant"
0.010931867119852,-0.809579711790668,0.195,0.294,1,"Wbp1l","Neutrophils","Not Significant"
0.0109329351774229,0.388199427298181,0.585,0.503,1,"Ndufa3","Neutrophils","Not Significant"
0.0110214895221651,-1.31105116850254,0.037,0.101,1,"Gm57366","Neutrophils","Not Significant"
0.011054498065811,0.572853562049469,0.402,0.313,1,"Mrtfa","Neutrophils","Not Significant"
0.0111099667588078,0.603437287988307,0.598,0.505,1,"Rpl24","Neutrophils","Not Significant"
0.0111314265398647,-1.49785114661378,0.085,0.163,1,"Fam76b","Neutrophils","Not Significant"
0.0111715224263709,-1.50381423185609,0.079,0.154,1,"Zdhhc9","Neutrophils","Not Significant"
0.0112990201484544,1.16347950540558,0.104,0.049,1,"Phax","Neutrophils","Not Significant"
0.0114769413079714,-0.288269526631722,0.756,0.793,1,"Cd9","Neutrophils","Not Significant"
0.0117169378737335,1.32974097570338,0.116,0.059,1,"Mef2c","Neutrophils","Not Significant"
0.0117189733689894,-0.609738724885738,0.329,0.435,1,"Ndfip1","Neutrophils","Not Significant"
0.0118843248222511,0.546613164913119,0.457,0.374,1,"Cklf","Neutrophils","Not Significant"
0.0120818427210562,-0.771764413631195,0.293,0.387,1,"Phip","Neutrophils","Not Significant"
0.0121984031189906,0.625788982803871,0.195,0.12,1,"Tent5a","Neutrophils","Not Significant"
0.012227757347277,0.453338035430104,0.439,0.343,1,"Cdk11b","Neutrophils","Not Significant"
0.0122587822746912,-0.412238133364678,0.415,0.528,1,"Eno1","Neutrophils","Not Significant"
0.0123308254678777,0.729818025614836,0.402,0.323,1,"Rnf213","Neutrophils","Not Significant"
0.0125479795817055,-0.573260429204721,0.372,0.48,1,"Mark2","Neutrophils","Not Significant"
0.0126420104279857,-0.756726386587731,0.207,0.304,1,"Mdm2","Neutrophils","Not Significant"
0.0127699941381678,0.258570585147441,0.963,0.93,1,"Ubb","Neutrophils","Not Significant"
0.0128876249022279,0.741547248513671,0.384,0.304,1,"Zbp1","Neutrophils","Not Significant"
0.012974757143854,-1.66534175931942,0.061,0.131,1,"Steap4","Neutrophils","Not Significant"
0.0131053088370628,0.371204626861664,0.317,0.222,1,"Rabgap1l","Neutrophils","Not Significant"
0.0131572366603959,-0.375266196601553,0.805,0.879,1,"Rhoa","Neutrophils","Not Significant"
0.0132272319410403,0.977750156861748,0.171,0.102,1,"Prelid3b","Neutrophils","Not Significant"
0.0132516735787763,0.641947365669983,0.488,0.402,1,"Ddx60","Neutrophils","Not Significant"
